start	end	text
4725680	4728400	aller Ski-Liftes 50 Kilometer
4729520	4731040	und ich nehme jetzt die Länge,
4733040	4734160	was kann ich mit dem anfangen.
4735440	4735920	Das Beispiel,
4738000	4739760	wie hoch ist zum Beispiel der Preis
4739760	4740720	pro Kilometer,
4740720	4741920	den ich dafür gezahlt habe
4742640	4744960	oder wie viel Gewinn kann ich
4744960	4748320	pro Kilometer Ski-Lift einnehmen.
4750080	4751360	Das ist nur ein Beispiel,
4751360	4752000	ich glaube,
4752000	4753920	das ist dann ein bisschen anders,
4753920	4754960	immer sei man zwei, aber
4756320	4758160	aber ja, so was könnte ich darunter vorstellen.
4759280	4762160	Für die Abgabe,
4762160	4764560	also die Abgabe ist dann einfach
4766640	4767680	das ist die Beschreibung,
4767680	4768800	die ihr dann bekommen werdet,
4769360	4770960	das ist dann eigentlich so ziemlich
4770960	4772320	gleich wie Simon 1.
4773760	4776640	Die Deadline ist dann Mitternacht am 14.
4778080	4779600	Und da gibt ihr dann einfach
4779600	4781840	dieses Simon 2 Punkt Notebook ab,
4781840	4784160	also dieses IPNB.
4784160	4789520	Ja, die Anforderungen und Output
4789520	4791280	sind da exakt wiederzugeben,
4791280	4791760	warum?
4791760	4792720	Ja, weil wir da wieder
4792720	4793840	das Testsystem verwenden.
4797120	4799600	Also wir werden da auch wieder
4799600	4800240	beim Testsystem,
4800240	4801360	also dieses Testsystem
4801360	4802720	mehrmals durchlaufen lassen,
4802720	4804480	also jeweils Dienstag und Freitag.
4806000	4807520	Ich rate euch da wirklich sehr,
4807520	4808640	das auszunutzen,
4809840	4811120	weil ihr da auch wirklich
4811120	4812720	blöde Fehler draufkommt,
4812720	4815600	könnt ihr die vielleicht durch Punkte abziehen.
4819120	4822960	Ja, dieses Mal muss der Kommentarheader,
4824640	4826480	ah, wo sind da beide Dateien?
4829040	4830640	Also einfach in allen Dateien,
4830640	4832160	die ihr dann abgeben solltet,
4832160	4834880	sollte dieser Kommentarheader ausgefüllt werden.
4836080	4838800	Und Codingstander soll auch wieder eingehalten werden.
4839600	4843760	Ja, genau, zum Automatisieren Test nehmen,
4846160	4847360	VIPAS 1 mit 1.
4847360	4851600	Also wenn ihr alle Tests erfolgreich bestanden habt,
4851600	4852400	muss das nicht heißen,
4852400	4853600	dass ihr alle Punkte bekommt,
4855360	4856640	weil wir natürlich auch noch
4856640	4858240	im Hintergrund Tests haben,
4859120	4862560	also am Ende mit anderen Werten,
4862560	4864240	die wir nochmal austesten werden.
4865840	4867200	Deshalb seid gefasst,
4867200	4872240	dass ihr da wirklich alle Kleinigkeiten durchgedacht habt
4874560	4875520	und dann sollte es eigentlich
4875520	4876720	hier trotzdem kein Problem sein.
4881520	4884000	Genau, Testruns, Dienstags und Freitags,
4884000	4885600	wir werden dann wieder einfach die Abgaben
4885600	4888640	ab 18 Uhr downloaden und testen
4888640	4890080	und dann bekommt ihr wieder per Mail
4891600	4892720	praktisch ein Feedback.
4893840	4895520	Und falls ihr wirklich da Fragen habt
4895520	4896560	zum Testreport,
4896560	4898720	dann kommt ihr eben ins Tutorium
4898720	4900240	oder schreibt es einfach in die Center,
4900240	4902240	sagt okay, ich habe diesen Fehler bekommen
4902800	4903840	im Feedback Report.
4904800	4906000	Ich verstehe nicht,
4906000	4908560	könnt ihr bitte uns da weiterhelfen.
4910000	4911360	Und da werden wir versuchen,
4911360	4914880	das so schnell wie möglich zu beantworten.
4916880	4919840	Ja, das ist es eigentlich eh schon
4919840	4922080	von diesem Crash Course.
4922080	4923360	Gibt es sonst noch Fragen?
4924320	4926080	Sonst würde ich mich bedanken.
4932960	4933680	Das ist eine gute Frage.
4939360	4940960	Da doch hier steht,
4940960	4942400	im beiden Dateien,
4943440	4944640	ja also ich denke schon,
4944640	4946240	dass ihr praktisch da zusammen
4946240	4947680	in einer Datei arbeiten könnt.
4948240	4949280	Also ihr könnt es,
4949600	4952000	ich will jetzt nichts Blödes sagen,
4952000	4953600	weil ich das selber jetzt nicht weiß,
4953600	4955200	aber ich kann mir halt gut vorstellen,
4955200	4956560	dass ihr wahrscheinlich
4956560	4958720	einfach entweder zu zweit euch zusammensetzt
4958720	4960560	und das Gemeinsam programmiert
4960560	4961760	und dann einfach
4961760	4963200	für jeweils pro Person
4963200	4965680	das gleiche File auf Teach Center hochlett.
4965680	4966880	Da bekommt ihr jetzt kein Plagiat.
4966880	4968160	Ich meine, das macht ihr zusammen.
4968160	4969440	Das ist ja eigentlich die...
4973200	4974480	Ihr sollt natürlich das nicht
4974480	4976480	mit zwei verschiedenen Gruppen machen,
4976480	4978320	aber ja, es ist einfach so,
4979120	4981040	also es ist eine Gruppenarbeit.
4981040	4982960	Das heißt, ihr könnt das ruhig zu zweit
4982960	4984480	gemeinsam auf einem Computer machen.
4985360	4986560	Wenn ihr das nicht möglich ist,
4986560	4988000	dann könnt ihr das auch über Karnung,
4988720	4990640	Discord machen oder Karnung.
4990640	4991840	Also das ist alles möglich.
4997280	4998080	Okay, was?
4998800	5000480	Falls ihr sonst keine Fragen gibt,
5000480	5001520	dann vielen Dank.
5002480	5003040	Dann lasse ich euch...
