start	end	text
4219000	4221000	dann ist dieses if nicht mehr erfüllt
4221000	4223000	und dann
4223000	4225000	passiert nichts mehr
4225000	4227000	dann gehen wir wieder hier zurück
4231000	4233000	da kommen wir auch noch zu einem
4233000	4235000	wichtigen anderen Thema
4235000	4237000	und das ist Scopes
4241000	4243000	und zwar wenn wir so Variablen definieren
4243000	4245000	die können ja
4245000	4247000	innerhalb und außerhalb der Funktion
4247000	4249000	definiert worden sein
4251000	4253000	und das nennt man Scope
4253000	4255000	praktisch haben eine andere Zugriff
4255000	4257000	Berechtigung
4257000	4259000	oder sind praktisch
4259000	4261000	nicht immer lesbar
4261000	4263000	hier zum Beispiel in grün
4263000	4265000	haben wir unsere globalen
4265000	4267000	Variablen definiert
4267000	4269000	warum sind die global
4269000	4271000	weil die außerhalb unserer definierten Funktion sind
4273000	4275000	und die können wir dann auch
4275000	4277000	innerhalb dieser Funktion verwenden
4277000	4279000	umgekehrt geht aber nicht
4279000	4281000	also wenn wir hier
4281000	4283000	hier im Blau zum Beispiel dieses Z definieren
4283000	4285000	das ist nicht
4285000	4287000	hier, das können wir nicht
4287000	4289000	außerhalb verwenden
4289000	4291000	praktisch nicht lesbar
4291000	4293000	außerhalb unserer Funktion
4297000	4299000	das können wir auch kurz testen
4303000	4305000	probieren wir mal das hier aus
4307000	4309000	also hier
4309000	4311000	haben wir unsere 2 globalen
4311000	4313000	Variablen 4 und 3
4313000	4315000	dann
4315000	4317000	printen wir hier Z aus
4317000	4319000	also die globale Variable Z
4319000	4321000	dann rufen wir
4321000	4323000	test.scope
4323000	4325000	auf
4325000	4327000	redefinieren wir Z
4327000	4329000	printen hier
4329000	4331000	einmal die globale Variable Y
4331000	4333000	und einmal
4333000	4335000	diese Funktionsvariable
4335000	4337000	Z
4337000	4339000	dann gehen wir wieder raus
4339000	4341000	aus der Funktion
4341000	4343000	und dann wollen wir nochmal
4343000	4345000	Z printen
4345000	4347000	was glaubt ihr
4347000	4349000	steht da im letzten Z drin
4355000	4357000	ist eine Tricksfrage
4361000	4363000	also es ist so
4363000	4365000	wir können
4365000	4367000	globale Variablen lesen
4367000	4369000	wir können sie aber nicht
4369000	4371000	überschreiben in praktisch
4371000	4373000	innerhalb der Funktion
4373000	4375000	das heißt wenn wir das jetzt ausführen
4381000	4383000	dann printen wir hier
4383000	4385000	unsere globale Variable Z
4385000	4387000	mit dem Bär 3
4387000	4389000	dann gehen wir in diese Funktion
4389000	4391000	dort printen wir die
4391000	4393000	globale Variable Y
4393000	4395000	weil wir können sie ja lesen
4395000	4397000	dann
4397000	4399000	versuchen wir aber hier Z
4399000	4401000	zu printen
4401000	4403000	aber wir haben die ja hier in der Funktion
4403000	4405000	einen neuen Wert zugewiesen
4405000	4407000	scheint zu mir so
4407000	4409000	dann gehen wir wieder raus
4409000	4411000	also das hier ist unsere Funktion
4411000	4413000	und dann wollen wir nochmal die
4413000	4415000	globale Variable Z printen
4415000	4417000	aber die wurde jetzt nicht
4417000	4419000	überschrieben
4419000	4421000	weil man in
4421000	4423000	praktisch innerhalb dieser Funktion
4423000	4425000	die globale Variable nicht überschreiben kann
4429000	4431000	das scheint ein bisschen kompliziert zu sein
4431000	4433000	am Anfang aber es ist
4433000	4435000	eigentlich eh selbstverständlich
4435000	4437000	wir können das ja auch nochmal hier ausprobieren
4437000	4439000	ah was hab ich hier ausprobieren
4439000	4441000	ich muss ja mal schauen was ich da programmiert hab
4441000	4443000	jetzt macht nochmal
4443000	4445000	dasselbe
4445000	4447000	wie
4447000	4449000	können wir da zum Beispiel
4449000	4451000	hergehen und Z
4451000	4453000	wirklich überschreiben
4453000	4455000	das geht natürlich
4455000	4457000	trotzdem
4457000	4459000	also da gibt es 2
4459000	4461000	Varianten wie man das machen kann
4461000	4463000	wir können einerseits sagen
4463000	4465000	ok wir machen
4465000	4467000	global Z
4467000	4469000	also wir wollen ja
4469000	4471000	wir wollen in dieser Funktion hier Z
4471000	4473000	die globale Variable
4473000	4475000	verwenden
4475000	4477000	dann machen wir einfach
4477000	4479000	das hier global Z
4479000	4481000	und dann weiß die Funktion
4481000	4483000	ok es gibt eine globale Variable Z
4483000	4485000	die wir in dieser Funktion überschreiben wollen
4485000	4487000	und da werden wir das jetzt ausführen
4491000	4493000	tatsächlich
4493000	4495000	ist hier dann nicht mehr 3 sondern 5
4495000	4497000	das global
4497000	4499000	solltet ihr aber nicht verwenden
4499000	4501000	ihr solltet
4501000	4503000	lieber sowas machen
4503000	4505000	und hier kommt dieses return
4505000	4507000	keyword
4507000	4509000	wieder ins Spiel
4511000	4513000	das heißt
4513000	4515000	wir definieren
4515000	4517000	hier unseren Variab
4517000	4519000	unseren Parameter Z
4519000	4521000	den wir überschreiben wollen
4521000	4523000	ähm
4523000	4525000	wir schreiben ihn hier
4525000	4527000	und dann returnen wir den
4527000	4529000	und dann machen wir hier einfach Z
4529000	4531000	ist gleich der Wert der hier rauskommen soll
4539000	4541000	und dann wird dieser Wert auch wirklich
4541000	4543000	überschrieben
4543000	4545000	ähm
4545000	4547000	genau
4547000	4549000	das heißt return Z
4549000	4551000	so wenn wir das hier kurz durchgehen
4551000	4553000	hier haben wir Z ist gleich 3
4555000	4557000	dann übergeben wir hier
4557000	4559000	den Wert 3
4559000	4561000	in dieser Funktion
4561000	4563000	also hier
4563000	4565000	die muss hier nicht Z
4565000	4567000	das heißt die kann hier auch was anderes heißen
4579000	4581000	Funktionsintern wird hier nur mit
4581000	4583000	den Werten gearbeitet
4583000	4585000	und nicht mit der Variable selber
4587000	4589000	das heißt hier wird
4589000	4591000	einfach nur der 3er übergeben
4591000	4593000	und nicht die Referenz
4593000	4595000	zu diesem Z
4595000	4597000	praktisch nicht die
4597000	4599000	Adresse falls ihr jetzt zurückrennen könnt
4599000	4601000	aber da kommen wir auch noch
4601000	4603000	kurz dazu
4603000	4605000	ähm
4605000	4607000	genau
4607000	4609000	und diese Sichtbarkeit
4609000	4611000	vom Variablen
4611000	4613000	also
4613000	4615000	Sichtbarkeit
4615000	4617000	wir haben ja hier jetzt
4617000	4619000	W definiert ja
4625000	4627000	ich kann W außerhalb
4627000	4629000	der Funktion nicht verwenden
4629000	4631000	dann bekomme ich so
4631000	4633000	Gelb
4633000	4635000	da steht W ist nicht definiert
4639000	4641000	warum ist das nicht definiert
4641000	4643000	weil es nicht im selben Kurzblock ist
4643000	4645000	das hier ist 1 eingerückt
4645000	4647000	deshalb ist
4647000	4649000	die Sichtbarkeit ist immer nur in einer Richtung
4649000	4651000	die geht nicht in beide Richtungen
4655000	4657000	genau
4657000	4659000	deshalb
4659000	4661000	habe ich da auch kurz davor
4661000	4663000	ähm
4663000	4665000	dass die Funktionsparameter Z
4665000	4667000	zu W umgenannt
4667000	4669000	weil selbe Name
4669000	4671000	lokal und global ist vermöglich
4671000	4673000	aber das führt dann zu Problemen
4673000	4675000	und das sollte man vermeiden
4675000	4677000	also am besten immer wenn ihr eine Funktion habt
4677000	4679000	den einen
4679000	4681000	den Parameter einen anderen Namen geben
4681000	4683000	wie außerhalb
4683000	4685000	genau
4689000	4691000	ja
4695000	4697000	hier zum Beispiel
4697000	4699000	was passiert hier
4699000	4701000	selbe kurz nachschauen
4719000	4721000	ähm
4725000	4727000	ok probieren wir das
4727000	4729000	kurz aus
4737000	4739000	ok sagen wir wir definieren
4739000	4741000	hier nicht Z
4745000	4747000	ähm
4747000	4749000	und definieren
4749000	4751000	erst danach
4751000	4753000	mal mache ich das da oben
4755000	4757000	das ist ein guter
4761000	4763000	wenn wir Z hier zum Beispiel
4763000	4765000	erst danach definieren
4765000	4767000	also nach dem Funktionsaufruf
4769000	4771000	aber hier
4771000	4773000	wir Z verwenden
4773000	4775000	wollen
4777000	4779000	dann funktioniert
4779000	4781000	sich das
4781000	4783000	im Moment trotzdem
4783000	4785000	weil wir da noch
4785000	4787000	ein Clubbitter verwenden
4787000	4789000	ja der
4801000	4803000	Clubbitter ist nämlich so
4803000	4805000	der ähm
4805000	4807000	kann sich im Hintergrund trotzdem diese Variable ab
4807000	4809000	ähm
4809000	4811000	deshalb könntet ihr auch später nochmal
4811000	4813000	verwenden obwohl sie erst später definiert wird
4817000	4819000	hier ist es dann so
4819000	4821000	dass praktisch Z erst nach dem Funktionsaufruf
4821000	4823000	definiert worden ist
4823000	4825000	also hier haben wir so
4825000	4827000	das hier ist ein Nähmauer weil hier
4827000	4829000	die Variable überhaupt nicht
4829000	4831000	definiert ist
4831000	4833000	genau jetzt haben wir es eben so
4833000	4835000	dass wir hier Z
4835000	4837000	verwenden wollen
4837000	4839000	aufs Volk gar nicht existiert
4841000	4843000	in diesem Fall haben wir
4843000	4845000	einen Nähmauer
4845000	4847000	denn Anbau und Local Error
4847000	4849000	muss ich nochmal nachschauen
4849000	4851000	warum der kommt
4853000	4855000	aber ja
4857000	4859000	genau also
4859000	4861000	wenn ihr hier in der Funktion
4861000	4863000	globale Variablen
4863000	4865000	verwendet
4865000	4867000	die aber erst nach dem Funktionsaufruf
4867000	4869000	definiert worden sind
4869000	4871000	oder in einer anderen Variable
4871000	4873000	Funktionen definiert worden sind
4873000	4875000	ähm
4875000	4877000	wie ihr seht hier
4877000	4879000	der Scope ist hier zwar identisch
4879000	4881000	aber das hier ist eine andere Funktion
4881000	4883000	und die Funktion kann nicht in diese Funktion
4883000	4885000	reinschauen
4885000	4887000	und die Funktion kann nicht in diese Funktion
4887000	4889000	ähm
4889000	4891000	genauso kann
4891000	4893000	man hier nicht in diese Funktion reinschauen
4893000	4895000	also
4895000	4897000	ich kann nur von dem
4897000	4899000	nach außen schauen
4903000	4905000	genau das wäre eigentlich
4905000	4907000	schon das hier
4909000	4911000	ich weiß es ist jetzt ein bisschen komplizierter
4911000	4913000	soll ich da noch ein Beispiel machen
4913000	4915000	oder wollte
4915000	4917000	ähm
4925000	4927000	das ist eine Variable
4933000	4935000	das ist jetzt das erste
4935000	4937000	simples Beispiel also man kann sich da jetzt
4937000	4939000	natürlich denken
4939000	4941000	ok
4941000	4943000	zeige ich euch mal kurz ein anderes Beispiel her
4946000	4948000	schauen wir mal ob ich da eins hab
4948000	4950000	da oben glaube ich ist ja sehr gut
4950000	4952000	ja stell euch vor ihr habt so ein
4952000	4954000	Codeblock hier
4955000	4957000	ich hab hier ähm
4957000	4959000	praktisch die schauen ja sehr
4959000	4961000	sehr ähnlich aus oder
4961000	4963000	also wir haben hier praktisch hier nur
4963000	4965000	First and Last Name wo wir praktisch diese
4965000	4967000	Variable Namen verändern
4967000	4969000	aber zum Beispiel hier
4969000	4971000	dieses Full Name Punkt Title
4971000	4973000	und das Print Full Name das bleibt eigentlich immer identisch
4974000	4977000	für so was zum Beispiel ist es ultra nice
4977000	4979000	wenn man eine Funktion hat
4979000	4981000	oder was mache ich
4983000	4985000	ich warte, ich werde das euch da kurz mal
4985000	4987000	einfach so machen
4987000	4989000	und die Bekommt First
4989000	4991000	und Last
4993000	4995000	da haben wir unseren Code
4995000	4997000	drin
4997000	4999000	da müssen wir natürlich auch wieder
4999000	5001000	schauen, dass die Einrückung passt
5001000	5003000	dann
5003000	5005000	das ist der Code
5005000	5007000	das ist der Code
5007000	5009000	das ist der Code
5009000	5011000	das ist der Code
5011000	5013000	das ist der Code
5013000	5015000	das ist der Code
5015000	5017000	das ist der Code
5019000	5021000	und das kann man diese Full Name
5021000	5023000	Funktion immer wieder
5023000	5025000	verwenden aber mit anderen
5025000	5027000	Parametern das heißt
5029000	5031000	hier haben wir unsere 4, 5, 6
5031000	5033000	verschiedene Schauspiele
5033000	5035000	die wir hier alle nacheinander
5035000	5037000	ausgeben wollen
5037000	5039000	hier ist es so, dass wir das Ganze
5039000	5041000	dann einfach wirklich so machen können
5045000	5055400	Und das kann man dann zum Beispiel kombinieren mit Schleifen nicht, also das kann ich dann
5055400	5056400	auch noch kurz zeigen.
5056400	5083400	Ah, okay ja, muss ich zuerst das hier machen?
5083400	5111920	Okay, praktisch kann diese Funktion mehrmals aufrufen, da kann ich zum Beispiel sage ich
5111920	5116440	habe eine Berechnung, die ich immer wieder machen muss, dann habe ich mir diese Berechnung
5116440	5122560	hier in eine eigene Funktion rein und da kann ich die immer wieder aufrufen.
5122560	5131280	Zum Beispiel, das ist ja auch, ich zeige das da vielleicht am besten eher an der Assignment
5131280	5152640	1 Angabe, schau mal wo ich das habe, Angabe, immer Assignment 1, dann müsst ihr nämlich
5152640	5167200	nur Funktionen definieren, genau und zum Beispiel hier habt ihr so, dass ihr eine Funktion
5167200	5175880	erstellen müsst, die die Kreisfläche berechnet und natürlich sagen wir es ist jetzt wirklich
5175880	5183560	ein simples Beispiel, aber ihr könnt dann praktisch einfach hier diesen Parameter D
5183560	5191640	definieren in eurer Funktion und die Funktion dann mit verschiedenen Durchmessern aufrufen.
5191640	5198600	Das heißt, wenn ich erst die Fläche vom Durchmeister 1 haben will, dann bleibt innen
5198600	5203280	drin die Funktionslogik immer dieselbe, aber es wird natürlich ein anderer Wert ausgegeben
5203280	5213720	werden, als wenn ich da bei D2 drin stehen habe, zum Beispiel, ja, also für solche Sachen
5213720	5219360	ist normalerweise eine Funktion sehr hilfreich, wir machen hier natürlich nur ganz simple
5219360	5224840	Beispiele durch, das kann natürlich auch sehr, sehr kompliziert werden, ich weiß gar
5224840	5228520	nicht, ob ich vielleicht irgendein Beispiel habe, wie ich das vielleicht dann ausschauen
5228520	5248000	könnte, wenn man, ja, genau, also ihr könnt in eurer Damplate, dass ihr da runter lädt,
5248000	5255480	so viele Code-Zellen definieren, wie ihr wollt und da Code ausführen, zum Testen, was ihr wollt,
5255480	5283800	als das ist kein Problem. Genau, ja, genau. Schauen wir mal, ob ich da, genau so schaut es
5283800	5288360	zum Beispiel schon kompliziert aus. Wie ihr seht, habe ich hier eine Funktion definiert,
5288360	5296680	die mir zum Beispiel irgendein Programm, ein File öffnet und natürlich, wenn ich da mehrere
5296680	5306400	Files öffnen will, dann kann ich die einfach mal wieder verwenden. Und ja, wie gesagt,
5306400	5312720	also die Funktionen, die können dann sehr kompliziert werden, aber so kompliziert ist
5313040	5321480	in diesem Kurs hoffentlich nichts programmieren. Aussehewohl natürlich, dann könnt ihr es immer machen.
5321480	5332280	Genau, sonst gehe ich noch kurz assignment 1 die Angabe durch und dann, falls noch Fragen sind,
5332280	5345840	könnt ihr noch Fragen stellen. Genau, vielleicht kannst du anfangen. Abgabe-Termin ist hier,
5345840	5352240	vielleicht noch ein bisschen größer, ist der 9. November, da habt ihr bis Mittag nach Zeit.
5352240	5359520	Er erreicht praktisch die Abgabe wie bei assignment 0 im Decentre ein. Das Wichtigste ist
5359520	5368640	wieder wie bei Abgabe 0, dass ihr die sehr ab, also der Deinnahmen hier verwendet, also dieses
5368640	5382080	ipynb. Die Abgabe selbst soll assignment 1.ipynb heißen, die ja ein Code praktisch dann beinhaltet.
5382080	5388560	Ihr habt wieder diesen Commentator, da sollte ja wieder ein Namen ausfüllen,
5389560	5396720	hier auch wichtig den Pfeilnamen und ihr könnt auch diesmal eine Description hinzufügen.
5396720	5409960	Das ist eigentlich einerseits für uns wichtig, weil jeder gibt von euch assignment 1.ipynb ab.
5409960	5417320	Wie sollen wir sonst wissen, welches Pfeil gehört? Natürlich wissen wir schon trotzdem,
5417920	5421720	aber es ist trotzdem noch mal hilfreich, wenn man das Pfeil aufmacht, dann sehe ich sofort,
5421720	5429480	der Autor dieses Pfeils hat die Description und Comments. Das ist eigentlich nur für euch,
5429480	5437240	falls ihr das nochmal aufmacht, genau praktisch gleich in die Description reinlesen könnt,
5437240	5445000	okay, was habe ich da eigentlich gemacht. Ist es wirklich notwendig? Glaub nicht,
5445000	5451360	trotzdem für euch trotzdem einmal zum Ausdessen, auf jeden Fall.
5451360	5460400	Genau, automatisiertes Testen, also wir machen praktisch jeden Dienstag und Freitag bis
5460400	5469080	spätestens 18 Uhr könnt ihr eine Abgabeversuch tätigen auf dem Deepcenter und euer Notebook
5469080	5475280	hochladen und dann wird das durch unser automatisiertes Testsystem durchgelaufen und dann bekommt
5475280	5478640	ihr dann am nächsten Tag eine E-Mail mit einem Test Report.
5478640	5491280	Genau, so kannst du einfach so oft die überschreiben, wie du willst.
5491280	5501800	Genau, also bis zum 9. November wird nichts bewertet. Also da könnt ihr so oft abgeben,
5501920	5509960	ihr wollt es testen, getestet wird halt nur Dienstag und Freitag. Aber sagen wir zum Beispiel,
5509960	5518360	ja, macht es am Montag noch schnell Funktion, letzt die hoch und dann fällt ihr auf am Dienstag
5518360	5521920	vormittag, okay, nah, die Funktion habe ich, glaube ich, trotzdem noch nicht richtig geschrieben,
5521920	5527320	dann kann ich sie noch nochmal überschreiben und dann bis 18 Uhr dann wird sie getestet.
5527320	5531720	Aber da bekommt ihr noch keine fixen Punkte, also da wird auch nichts abgezogen.
5531720	5541760	Wichtig ist trotzdem mal so, dass das System testet jetzt nicht alle Sachen durch, das wird
5541760	5547560	erst ganz am Ende gemacht. Warum? Weil wir verhindern wollen, dass ihr das Testsystem
5547560	5561720	ausnützt, um da praktisch zum Inmax. Genau, wichtig Formatierung von Ausgabe und Rückgaben.
5561720	5572720	Genau, kleine Leerzeichen können eben schon, was war das hier? Genau, Ausgabe und Rückgabe,
5572720	5576720	kleine Unterschiede wie Leerzeichen, also wenn ihr zum Beispiel ein doppeltes Leerzeichen drin
5576720	5585520	habt, kann das schon zu einem gefehlten Test führen, also da genau schauen, dass die Ausgabe
5585520	5593000	stimmt. Wir verwenden dann auch noch das gleiche Testsystem, nur mit mehr Tests für die Benutung.
5593000	5600120	Ihr solltet deshalb auf jeden Fall zumindest einmal an einem Dienstag und Freitag pro
5600440	5607120	halber euren Code schon mal hochladen und durch das Testsystem laufen lassen. Zum Coding
5607120	5617160	Style, da gibt es ein eigenes Dokument. Praktisch, dass es dann zum Beispiel Coding Style in
5617160	5622760	ihr einhalten sollte, sollte zum Beispiel schauen, dass eine Zeile nicht länger als 120 Zeichen ist.
5622760	5635120	Zum Beispiel, das sieht man, hier sieht man es glaube ich nicht. Genau, also hier müsst ihr
5635120	5645000	aufpassen, dass ihr nicht mehr als 120 Zeilen in einer Zeile habt. Man kann sich das glaube ich
5645000	5653440	irgendwie auch anzeigen lassen. Einrückungen, da bitte schauen, dass ihr genau vier Leerzeichen
5653440	5662000	verwendet zur Einrückung und normalerweise könnt ihr da eh die Setup, das die verwenden,
5662000	5669960	die sollte euch dann eh automatisch vier Leerzeichen einrücken. Manchmal macht es mit zwei oder mit
5669960	5676560	acht. Das kann man in den Einstellungen normalerweise einstellen. Variablen Namen und Kommentare müsst
5676560	5682360	ihr auf Englisch machen. Es ist zwar eigentlich eine deutsche Vorlesung, aber die Code sind alle
5682360	5693120	Englisch. Deshalb solltet ihr das in meinem internationalen Standard befolgen. Zu den
5693120	5698600	Variablen Namen praktisch klein Buchstaben für Variablen, Argumenten und Funktionen
5699520	5704640	und falls die aus mehreren Wörter bestehen, trennt ihr die nicht mit Leerzeichen, weil Leerzeichen
5704640	5711560	funktioniert nicht mit diesem Anderscore. Genau, der Klassen und Exceptions machen wir
5711560	5720440	eh nicht durch. Konstantin ist auch egal. Genau, ihr solltet auch immer schauen, dass der Variablen
5720440	5730720	Namen dazu passt. Also hier zum Beispiel Letters stimmt hier nicht. Ihr solltet das vielleicht eher
5730720	5740320	Digits nennen. Das wird aber jetzt glaube ich nicht vom Testsystem jetzt direkt bewertet. Also,
5740320	5747360	das wird höchstens manuell durchgeschaut. Genau, ihr solltet auch nicht so ein nicht
5747400	5753560	aussagekräftiger Variablenamen verhindern oder nicht verwenden, zum Beispiel eben so. Die ich
5753560	5757920	eigentlich immer jetzt an der Vorlesung verwende, das ist eigentlich ein No-Go, aber es ist halt
5757920	5765800	sehr schnell und zum Testen halt sehr praktisch. Schaut auch, dass ihr dann nicht sowas verwendet,
5765800	5772600	wie ListDictBool. Also, wenn ich da vielleicht noch mal zurückgehe,
5779600	5791400	ihr solltet das verhindern. Das sieht man eigentlich eh den Unterschied. Das hier ist so in den Lila
5791400	5802960	Violette und hier überschreibe ich das Ganze. Also, das ist im Beifen durchaus möglich. Sollt
5802960	5811000	ihr es machen, besser nicht. Sonst wird nämlich dieses Digi-Word hier einfach überschrieben mit
5811000	5816240	dem String A hingegen, wenn ich das hier so mache. Das habe ich dann natürlich,
5816240	5825120	das wird eigentlich hier so verwendet. Und jetzt haben wir auch schon das Problem. Jetzt muss ich da
5825120	5840200	den Kernel restarten. Genau. Warum habe ich da zum Beispiel den Kernel restarten müssen? Das liegt
5840200	5853000	daran, dass Jupiter intern sich das hier genau merkt, was ich hier reingeschrieben habe. Das heißt,
5853000	5859560	hier habe ich x mit dem Wert 5 definiert und jetzt kann ich da in eine andere Code-Seile davorgehen
5859560	5871720	und x aufrufen. Wenn ich jetzt zum Beispiel den Kernel restarte, dann werden alle Werte gelöscht
5871720	5884160	und jetzt sagt er mir, x ist nicht definiert, weil x erst hier definiert wird. Das heißt, wenn ich es
5884160	5891520	dann hier mache, dann hat jetzt x einen Wert und jetzt kann ich x wieder hier aufrufen und jetzt
5891520	5897920	geht es. Also, das könnte euch auch öfters passieren, dass ihr eben so einen Fehler bekommt. Das liegt
5897920	5906720	wahrscheinlich daran, dass ihr x in Wirklichkeit erst weiter unten definiert habt, aber x schon
5906720	5912880	weit oben verwendet. Ihr schließt der neue Visual Studio Code, öffnet es dann wieder und plötzlich
5912880	5918280	habt ihr praktisch eine neue Jupiter-Instanz, das ist praktisch wie restart kernel und plötzlich
5918280	5924520	steht da im x nichts mehr drin und bei dem weiß nicht, was los ist. Also, das ist auch so ein
5924520	5935880	gängiger Fehler, der vielleicht auftreten könnte. Ja, zu den übermäßigen unerwünschten Ausgaben,
5935880	5943680	das ist so, die sind eigentlich nur der Fall in eurer wirklich definierten Funktion, die ihr
5943680	5953680	ausprogrammieren müsst. Zum Testen könnt ihr so viele Prints reinhauen wie ihr noch wollt. Das
5953680	5959680	ist euch dann vollkommen, euch selbst überlassen, wenn ich mir richtig erinnere.
5965880	5979320	Genau, Imports ist jetzt eh nicht so wichtig. Ihr werdet es in der ... Sie selber nachschauen.
5979320	6007080	Das ist kurz das hier beenden. Das hier ist der neue assignment 1 Notebook.
6007080	6018840	Hier ist dieses Importmarf drin. Was das Import macht, es fügt euch noch Büberticken hinzu und hier
6018840	6024960	in diesem Fall die Bübertikmarf. Das heißt, wenn ihr später unten irgendwas mit Marf aufrufen müsst,
6025960	6034640	aber hier diese Zelle nie ausgeführt habt, ich kann das jetzt kurz mal ausruhen. Hier in diesem
6034640	6049240	Fall will ich B. Dann geht das nicht, weil ich nie diese Zelle ausgeführt habe. Das heißt,
6049240	6056920	bei euch im assignment schaut das ja immer diese importmarf Zelle mal ausführt, damit ihr auch Marf
6056920	6071520	verwenden könnt. Ja, dann schauen, dass der Teilnahme richtig ist.
6071520	6090760	Also, das Baskivert solltet ihr eigentlich auch nicht dann in eurem Code verwenden. Ihr solltet auch
6090760	6096600	immer schauen, dass ihr da wirklich was macht in der F-Statement, weil wenn ihr euch das ja anschaut,
6096600	6104200	das könnte man einfach zu dem hier umformen und ihr solltet auch immer schauen, dass ihr
6104200	6112080	praktisch dann nicht solche empty Statements habt. Da einfach das umdrehen und dann habt ihr eigentlich
6112080	6121320	dasselbe nur halt statt den vierzeilen in zwei Zeilen. Genau, globaler Variabel sollte man auch
6121320	6137200	vermeiden. Ich glaube, die habt ihr ja eh nicht notwendig. Dann gibt es auch noch so Spezialfälle,
6137200	6145760	zum Beispiel, wenn ihr hier eine Liste habt, die ihr definiert habt, dann solltet ihr da nicht mit
6145760	6153640	einer Indizierung durchgehen, sondern ihr könnt dann eben direkt diese Laufvariable so beschreiben,
6153640	6167520	genau überschreiben. Also, vorhin, wenn möglich, schaut das ja nicht range-lang names verwendet,
6167520	6175680	sondern direkt in names. Weilschleifen sollten für solche Sachen überhaupt vermieden werden.
6175680	6184360	Also, Weilschleifen, normalerweise verwendet ihr nur für Input-Sachen, also in eurem Use Case,
6185360	6196480	sonst wenn so eine Liste vorkommt, verwendet das hier. Also, die normalen vor in names.
6196480	6213960	Ja, Verschachtelungen so wie möglich übersichtlich behalten. Dickt Update solltet ihr auch nicht
6213960	6223480	verwenden. Es gibt zwar, aber macht lieber sowas. Das Update ist nur verwirrend und es ist eigentlich
6223480	6233680	nicht mehr so gebräulich. Genau. Das ist zum Coding-Standard, erlaubte Module und Beifen-Packages,
6233680	6244960	wie gesagt, die erlaubten Module sind in der Template schon vorhanden. Ihr sollt generell keine
6244960	6249880	zusätzlichen Module praktisch importieren, die habt ihr normalerweise auch nicht notwendig.
6249880	6262120	Ja, zu Chatchapity und Co-Pilot und so weiter und so fort. Da aufpassen, ich würde euch raten,
6262120	6270680	das nicht zu verwenden. Vor allem, das hier sind noch sehr simple Aufgaben, die ihr sicher, man
6270680	6276480	braucht am Anfang vielleicht bis in der Weltzeit das Ganze zu verstehen. Aber wenn ihr das selber
6276480	6281360	macht, am Anfang, dann ist es später viel, viel einfacher, wie das wieder zu verwenden.
6281360	6287480	hingegen, wenn das jemand anders für euch durchprogrammiert, werdet ihr es nie erlernen und
6287480	6296800	das ist leider ein bisschen schade. Deshalb versucht sowas wie Chatchapity und Co-Pilot, wie
6296800	6303200	möge ich es nicht zu verwenden, vor allem beim Vorprogrammieren und so habt ihr es dann auch nicht
6303200	6308240	wirklich, könnt ihr es nämlich auch nicht verwenden. Also das seid ihr dann wirklich
6308240	6315200	allein, auf euch allein gestellt. Dann besten wirklich kurz mal alles selber durchprogrammieren und
6315200	6325920	dann sollte es eigentlich kein Problem sein. Gibt es da was zum Testen noch?
6325920	6340760	Ja, genau zu den Aufgaben selber. Da müsst ihr ein paar simple Funktionen selber definieren,
6340760	6353040	also genau das, was wir heute gemacht haben. Genau, zum Beispiel hier diese Funktion hier
6353040	6360760	muss was ausprinten. Was hier ganz sinnvoll ist für euch ist, ihr könnt hier einfach diesen Text
6360760	6379440	kopieren und dann müsst ihr nun praktisch das ja umändern und der restlichen Text habt ihr
6379440	6384080	da schon stehen dann und der ist dann praktisch identisch zu dem, was wir auch im Testsystem
6384080	6396640	dann checken. Statt wenn ihr das wirklich hergeht und selber ausschreibt, dann kann es eben nämlich
6396640	6404160	vorkommen, dass ihr zum Beispiel solche Fehler macht, wo dann das Testsystem vielleicht sagt,
6404160	6408600	ah das ist nicht ganz korrekt, hier sind zwei Leerzeichen, hier ist ein Großbuchstabe drin.
6408600	6419240	Hat jemand eine Ahnung, was man hier zum Beispiel verwenden könnte bei diesen King Klammern,
6419240	6437440	damit man hier diese full name Variable verwendet oder verwenden kann? Zum Beispiel darf das da jetzt
6437440	6457040	nicht das richtige Beispiel hernehmen, aber sagen wir zum Beispiel hi und hier will ich meine
6457040	6484320	Namen drin haben. Wie kriege ich diese Variable hier in diesen String rein? Genau, mit dem Format String.
6484320	6498200	Das heißt, hier macht man dann einen F daraus, das können wir so behalten und da diese größere
6498200	6508920	Kleinerzeichen wollen wir weg haben. Wichtig hier, diese größeren Kleinerzeichen sollten dann im
6509920	6521080	Endergebnis nicht mehr drin sein und da kann ich zum Beispiel das machen. Das heißt, der Wert von
6521080	6530960	Name wird dann hier in diesen Format String reinhaut. Wenn ich das F nicht habe, geht das nicht.
6530960	6542720	Genau, dann die Kreisfläche berechnen. Dann hier habt ihr noch eine größere Funktion,
6542720	6548720	die ihr schreiben müsst. Hier müsst ihr nämlich selber eine Funktion schreiben, die die InfoBW-Note
6548720	6558560	berechnet. Das ist so, der habt ja ganz unten dann immer definiert, welche Parameter dieses
6558560	6572400	Funktionen bekommt. Das heißt, wir haben hier sechs Parameter, die haben dann auch den bestimmten
6572400	6577160	Datentyp, das könnt ihr eigentlich ignorieren. Hier ist es nur für euch gut zu wissen, was es ist.
